Id,price,floor,floorTotal,metroDistance,area,rooms,distanceToCentre
1801,59900000,5,18,80,172.0,4,7.549007261951358
1802,4850000,5,14,240,75.0,3,38.320842941810895
1803,30000000,2,3,7,100.8,2,7.886049919917672
1804,66500000,8,12,5,83.0,3,3.870644446122673
1805,5500000,19,19,80,82.0,3,40.1811210965619
1806,25350000,4,16,3,106.0,3,14.446526472948026
1807,290000000,12,12,5,323.7,5,3.870644446122673
1808,66500000,8,12,5,83.0,3,3.870644446122673
1809,3250000,9,17,200,56.2,2,33.80006689097798
1810,10700000,14,21,12,48.0,1,6.827114080577142
1811,3000000,5,5,240,33.7,1,41.75417454138546
1812,4049900,3,3,192,48.9,1,28.194973320551014
1813,2696250,4,16,64,37.5,1,19.275858206836155
1814,2732080,16,16,64,28.4,1,19.275858206836155
1815,2932160,2,16,64,35.2,1,19.275858206836155
1816,3586890,2,18,136,46.2,1,24.51852689436371
1817,4124460,13,18,136,55.5,2,24.51852689436371
1818,2650000,9,9,160,36.0,1,34.84531523063646
1819,5200000,2,17,5,39.0,1,20.383652198901952
1820,5450000,1,5,20,37.0,1,9.198654245661361
1821,4800000,9,17,72,35.0,1,18.05355727345316
1822,2400000,4,5,232,32.9,1,32.473648628430915
1823,5350000,10,12,13,40.6,2,17.186478773984962
1824,5500000,5,9,7,32.0,1,13.134047544205961
1825,5100000,1,9,12,33.0,1,13.372497674901577
1826,7700000,7,12,10,46.5,2,6.684965214010939
1827,4650000,16,18,200,42.0,1,23.95824986805889
1828,5100000,13,17,160,78.0,3,33.80006689097798
1829,2750000,4,4,80,40.0,2,27.723323043440605
1830,57000000,28,44,11,147.0,4,9.008472453813665
1831,14790000,13,17,2,77.0,3,6.528093130262917
1832,36990000,9,19,11,111.0,3,6.352210818710367
1833,98000000,13,18,10,135.0,4,4.12461774514999
1834,33000000,2,7,7,100.0,4,1.0751854110559138
1835,2900000,8,20,128,39.5,1,37.6823693158187
1836,3530800,1,24,88,36.4,2,21.168189774563224
1837,278733600,4,9,5,223.0,4,1.1943967889234386
1838,12950000,13,16,2,51.0,2,6.510552396305982
1839,6700000,1,5,20,46.0,2,13.070216260812519
1840,47000000,12,14,12,137.0,3,8.075092370436337
1842,2828700,8,17,320,44.9,1,31.812373308904988
1843,3500000,2,5,120,45.0,2,36.90092564230172
1844,39000000,2,12,12,115.0,3,10.831782854116582
1845,4450000,5,9,160,33.0,1,18.937252678777224
1846,4700000,9,18,160,43.0,1,23.734373986004552
1847,10500000,7,18,12,54.0,1,6.827114080577142
1848,21000000,8,18,12,108.0,3,6.827114080577142
1849,2850000,8,17,200,34.9,1,36.81706303763094
1850,3485000,12,25,120,45.0,1,21.719622407680777
1851,6000000,3,9,15,44.0,2,16.098174305398825
1852,2600000,1,17,280,27.6,1,26.50356275238424
1853,12200000,5,14,5,51.0,2,4.694859434133395
1854,34000000,11,30,10,126.0,3,9.583016998049208
1855,97500000,8,13,5,103.0,4,3.870644446122673
1856,3000000,5,5,80,44.4,2,22.891718643825655
1857,7800000,8,9,12,49.3,3,8.990947625235782
1858,97500000,8,13,5,103.0,4,3.870644446122673
1859,130075680,4,5,12,161.0,4,2.6454595918443973
1860,44900000,6,16,13,136.0,3,4.471850702705307
1861,3850000,3,13,160,50.0,1,24.43044804873845
1862,3350000,9,17,120,33.3,1,22.407131561126317
1863,2138416,8,9,520,36.0,1,36.19495474707211
1864,2560880,3,9,520,45.7,2,36.19495474707211
1865,5285582,7,21,200,60.5,2,25.32782399699421
1866,2715300,4,17,320,43.1,1,31.700943042503635
1867,3626910,8,17,320,60.6,2,31.700943042503635
1868,2828700,8,17,320,44.9,1,31.76703326596704
1869,2766400,11,17,320,41.6,1,31.774436982209732
1870,2891700,14,17,320,45.9,1,31.774436982209732
1871,3662820,7,17,320,61.2,2,31.774436982209732
1872,4490059,17,17,400,52.3,2,24.72273757020285
1873,5250788,13,17,400,63.4,2,24.495737200509442
1874,4543360,7,17,160,49.6,1,24.274664398825404
1875,4833000,4,17,160,53.7,2,24.274664398825404
1876,4142580,5,17,160,36.7,1,24.39519003578955
1877,3386331,10,17,160,36.5,1,24.181274357682202
1878,3239397,6,17,160,33.3,1,24.054872957414347
1879,3352959,2,17,160,36.2,1,24.054872957414347
1880,3283000,8,13,200,45.8,1,25.700270006572776
1881,2910000,12,17,200,41.6,1,25.516246784334882
1882,2910000,2,17,200,39.5,1,25.516246784334882
1883,2691360,3,12,320,44.5,1,31.530534337651748
1884,5000000,8,16,240,73.0,2,29.44935338834162
1885,3073840,5,7,120,39.9,1,23.86119391000696
1886,99000000,4,6,11,248.0,5,1.2359179288721438
1887,2870000,8,15,80,30.5,1,31.510716260843584
1888,21351724,5,28,10,83.0,2,7.906414546657565
1889,20644052,4,28,10,93.0,2,7.906414546657565
1890,8990000,7,38,40,50.0,2,9.681327431563615
1891,70000000,18,57,10,180.0,4,8.045389097356157
1892,3900000,2,9,160,34.4,1,25.45399365758239
1893,2964960,3,7,160,41.8,1,23.767908537371635
1894,3554720,1,14,120,44.9,1,25.39661960709893
1895,3429930,2,14,120,41.0,2,25.39661960709893
1896,3299380,2,14,120,40.0,1,25.39661960709893
1897,3352160,2,14,120,40.7,1,25.39661960709893
1898,3237290,2,14,120,38.9,1,25.39661960709893
1899,3287540,3,14,120,38.4,1,25.39661960709893
1900,3734860,4,14,120,42.4,2,25.436925622358725
1901,3703140,2,14,120,44.9,2,25.436925622358725
1902,2980000,6,15,80,38.9,1,31.431941748112635
1903,2761510,11,18,136,35.6,1,24.680796133706732
1904,69000000,4,12,5,107.8,3,3.73856621393997
1905,3675000,3,14,112,45.2,2,25.380016227289524
1906,3990000,6,25,200,40.0,2,30.963700692915083
1907,22782420,3,28,10,92.0,2,7.906414546657565
1908,21011665,26,28,10,73.0,1,7.906414546657565
1909,9370000,4,16,15,64.0,3,11.660204607428573
1910,16012680,15,28,10,58.0,1,7.906414546657565
1911,2480000,2,16,80,20.5,1,22.145430350802126
1912,3240000,10,14,120,44.7,2,25.621862279370422
1913,2891000,5,12,120,35.6,1,25.621862279370422
1914,4100000,2,17,320,66.0,2,36.81706303763094
1915,13500000,16,21,7,79.0,3,11.429951018451655
1916,15300000,16,20,7,83.0,3,11.429951018451655
1917,12600000,13,20,7,82.0,3,11.429951018451655
1918,17500000,19,20,7,81.0,3,11.429951018451655
1919,5400000,7,17,120,80.7,3,24.091271581771394
1920,3364079,3,25,2,19.3,1,10.552502854220258
1921,3649074,22,25,2,19.5,1,10.552502854220258
1922,3998792,1,12,120,40.4,1,19.522161273638496
1923,4116235,1,12,120,40.7,1,19.522161273638496
1924,4190823,1,12,120,44.2,1,19.522161273638496
1925,2793314,2,16,120,31.6,1,19.210699850818
1926,2958179,1,16,120,36.5,1,19.275858206836155
1927,30900000,5,16,4,108.0,4,8.027038056616924
1928,32900000,5,11,3,137.0,4,8.015262215229212
1929,35500000,6,13,3,138.0,4,8.015262215229212
1930,23500000,4,11,3,90.0,3,8.015262215229212
1931,27800000,4,11,3,108.0,3,8.015262215229212
1932,26500000,7,11,3,104.0,3,8.015262215229212
1933,2457193,3,16,120,34.8,1,19.275858206836155
1934,2642325,4,16,120,37.5,1,19.275858206836155
1935,2677438,16,16,120,28.4,1,19.275858206836155
1936,2830836,2,16,120,41.5,1,19.275858206836155
1937,2839795,15,16,120,33.5,1,19.275858206836155
1938,185822400,9,9,11,230.0,5,2.359081034570737
1939,51000000,3,17,64,156.0,4,8.427566937903736
1940,5390985,2,4,4,23.4,1,4.498707246465372
1941,4903416,3,4,4,20.7,1,4.498707246465372
1942,7500000,14,15,15,43.0,1,6.827114080577142
1943,23500000,11,21,15,86.0,3,6.886565601871111
1944,23460835,5,28,10,84.0,2,7.906414546657565
1945,15823280,22,28,10,52.0,1,7.906414546657565
1946,23475936,7,28,10,103.0,2,7.906414546657565
1947,23440217,12,28,10,100.0,2,7.906414546657565
1948,19814688,20,28,10,70.0,1,7.906414546657565
1949,64000000,7,12,10,93.9,3,1.7429267230087624
1950,87336528,8,12,5,94.0,3,3.7890043647215585
1951,128960746,8,12,5,138.8,4,3.7890043647215585
1952,216297274,8,12,5,232.8,5,3.7890043647215585
1953,99900000,14,53,11,181.0,4,6.394480202929105
1954,26500000,16,27,15,79.0,3,5.301289306114624
1955,13000000,19,19,15,40.0,1,5.301289306114624
1956,4100000,12,14,12,30.0,1,18.20667984279856
1957,2850900,5,9,320,44.2,1,31.573793982750267
1958,5279000,3,20,8,33.3,1,11.25399417770638
1959,396421120,10,17,8,256.0,4,1.9199182727165889
1960,3632820,9,16,104,38.2,1,23.989311402691996
1961,5000000,6,12,160,40.0,1,22.7403832370174
1962,55000000,6,15,64,182.0,4,8.634615047799075
1963,4100000,1,16,80,38.0,1,17.604406850881308
1964,18800000,5,19,40,84.4,2,9.313371258391001
1965,4100000,4,9,160,23.0,1,15.42802155595917
1966,2550000,10,17,320,41.4,1,31.633174361782288
1967,8000000,4,15,24,58.0,2,16.623850144144015
1968,8600000,7,12,16,65.0,3,15.396983602909227
1969,12000000,4,21,13,71.0,2,6.827114080577142
1970,433585600,4,8,7,191.0,4,2.1006728843536604
1971,3250000,6,14,120,44.8,2,25.380016227289524
1972,8341900,24,24,10,59.3,2,8.342472217141863
1973,10429400,17,17,10,78.8,3,8.323092748837869
1974,117687520,3,11,4,130.0,3,1.4195253479454977
1975,42000000,7,8,3,88.0,2,4.85168490895358
1976,51999948,18,53,23,140.4,4,6.394480202929105
1977,4150000,12,14,12,30.0,1,18.20667984279856
1978,39000000,36,53,23,97.0,3,6.394480202929105
1979,8500000,3,5,15,58.9,3,11.504399884597627
1980,62000000,41,53,23,155.0,4,6.394480202929105
1981,5800000,8,8,80,49.0,2,20.638761293347727
1982,73000000,25,53,23,183.0,3,6.394480202929105
1983,95000000,25,53,23,138.0,3,6.394480202929105
1984,4200000,1,17,56,43.0,1,17.92009178169741
1985,5200000,3,12,80,38.4,1,13.541261885394462
1986,6550000,2,8,40,35.0,1,8.241133423458889
1987,2800000,3,3,320,54.0,2,55.137591005222816
1988,4100000,13,14,160,55.0,2,38.25621678841635
1989,4700000,8,9,18,33.0,1,16.416080311104896
1990,38000000,3,17,10,73.8,2,9.72567733050945
1991,35500000,8,21,16,85.0,3,10.449164397847431
1992,4283780,9,17,160,42.0,1,23.888939270155483
1993,4031460,9,17,160,38.0,1,23.888939270155483
1994,4280080,9,17,160,41.0,1,23.888939270155483
1995,4220770,11,17,160,40.0,1,23.888939270155483
1996,4030280,15,17,160,38.0,1,23.941623790881668
1997,4085260,10,17,160,39.0,1,23.941623790881668
1998,4263570,10,17,160,41.0,1,23.941623790881668
1999,4087410,7,17,160,36.0,1,23.941623790881668
2000,4173480,12,17,160,39.0,1,23.983268235078313
2001,4005360,6,17,160,38.0,1,23.983268235078313
2002,4245540,13,17,160,40.0,1,24.07256945377517
2003,4315530,10,17,160,41.0,1,24.07256945377517
2004,3982970,9,17,160,37.0,1,24.12194248629396
2005,4266240,15,17,160,36.0,1,24.12194248629396
2006,87243617,8,12,5,93.9,2,3.73856621393997
2007,22000000,3,10,5,55.0,2,1.5309820966739207
2008,34000000,15,16,4,131.5,4,8.027038056616924
2009,4550000,5,12,200,33.4,1,22.728619888744518
2010,2850000,3,9,120,28.4,1,23.799731173789585
2011,17900000,1,5,15,93.0,3,8.10011558878729
2012,4650000,7,9,48,33.0,1,15.961460337239668
2013,5330000,6,14,240,40.0,2,16.905654017871132
2014,8500000,7,12,7,52.1,2,16.56457625023223
2015,5500000,5,17,120,38.0,1,20.69489002348009
2016,16800000,5,12,5,80.0,3,6.496097116150185
2017,25500000,4,5,10,128.0,5,5.577248458918074
2018,16400000,7,18,20,81.0,3,8.946386492789793
2020,105000000,3,7,11,170.0,4,1.7321830088921488
2021,95000000,5,8,12,124.0,4,2.096313164420947
2022,4200000,8,9,360,64.0,3,67.80092197973906
2023,3850000,1,3,160,44.4,1,29.4711030234298
2024,8520000,13,17,120,51.5,2,14.179400120583853
2025,10790000,11,12,18,65.0,2,15.610392211120628
2026,5350000,5,9,360,64.0,3,67.8091413834182
2027,4028388,7,12,120,42.9,1,19.522161273638496
2028,10600000,7,28,12,60.0,2,6.958003697887916
2029,5200000,5,19,60,52.0,2,25.364059812197166
2030,3145220,6,17,120,35.4,1,21.7517835054515
2031,8350000,6,12,15,63.6,3,13.424534998900473
2032,4336890,3,4,192,63.2,2,33.372287940336186
2033,2600000,4,5,30,33.0,1,49.26495810424996
2034,33000000,2,7,10,65.9,2,2.0102455594097837
2035,6500000,7,9,12,44.3,2,17.816398587662206
2036,10300000,19,28,12,36.0,1,6.958003697887916
2037,8380000,1,12,12,64.0,3,17.697452559191664
2038,88000000,2,6,10,211.0,4,2.049914670891527
2039,4000000,1,9,240,42.3,2,39.53351446139436
2040,121136192,3,4,7,238.7,2,3.889278839702861
2041,14180000,10,17,5,75.0,3,12.018010886984808
2042,3700000,9,10,320,43.0,1,37.175378992664584
2043,82000000,12,34,23,153.0,4,6.394480202929105
2044,4700000,5,9,20,32.6,1,11.007390113510176
2045,3500000,8,17,200,37.0,1,26.64978549484684
2046,402491318,6,7,5,342.0,5,4.309385219718236
2047,3400000,11,17,240,84.6,3,68.1830296087062
2048,40000000,5,11,5,71.0,2,3.870644446122673
2049,3300000,2,15,80,32.3,1,20.0110006970327
2051,3570075,2,12,320,61.5,2,31.530534337651748
2052,3124524,10,14,160,36.2,1,31.57722336167551
2053,6170000,3,9,7,30.0,1,9.633041268517534
2054,31000000,6,32,40,147.0,4,11.45190134295194
2055,3165000,3,17,200,63.1,2,25.611322321499777
2056,96008240,4,6,9,119.4,3,2.7754412235093158
2057,296572550,7,12,4,228.0,4,3.6882504311905713
2058,9950000,6,9,24,57.9,3,14.532750216231316
2059,3815700,3,12,328,34.5,1,37.64812620895281
2060,3481229,2,12,112,44.9,2,25.380016227289524
2061,2966821,5,12,112,39.5,1,25.380016227289524
2062,2903405,3,12,112,34.7,1,25.380016227289524
2063,2850817,2,12,112,29.8,1,25.380016227289524
2064,13000000,8,16,5,68.0,3,14.133457767684378
2065,37000000,4,7,10,141.0,4,4.6160779872242435
2066,43100000,3,7,10,168.1,4,4.6160779872242435
2067,21700000,7,7,10,98.0,1,4.6160779872242435
2068,55200000,4,7,10,224.0,5,4.6160779872242435
2069,51600000,6,7,12,210.0,5,4.6160779872242435
2070,43500000,5,7,12,169.4,4,4.6160779872242435
2071,41000000,4,6,12,155.0,4,4.6160779872242435
2072,43500000,2,7,12,169.9,4,4.6160779872242435
2073,37900000,3,7,10,144.4,4,4.6160779872242435
2074,34500000,6,7,10,134.0,4,4.6160779872242435
2075,37500000,2,7,10,143.1,4,4.6160779872242435
2076,19000000,7,7,10,85.0,1,4.6160779872242435
2077,35500000,2,7,10,144.3,3,4.6160779872242435
2078,43200000,4,7,10,168.7,3,4.6160779872242435
2079,40000000,7,7,10,172.0,4,4.6160779872242435
2080,50100000,2,7,10,203.5,5,4.6160779872242435
2081,52900000,2,7,10,214.8,5,4.6160779872242435
2082,40000000,2,7,15,151.5,3,4.6160779872242435
2083,38000000,1,7,12,165.0,4,4.6160779872242435
2084,26200000,1,7,10,118.0,3,4.6160779872242435
2085,21700000,7,7,10,98.0,2,4.6160779872242435
2086,27300000,7,7,10,124.0,3,4.6160779872242435
2087,40000000,7,7,10,171.0,4,4.6160779872242435
2088,37200000,3,7,10,141.7,3,4.6160779872242435
2089,54900000,3,7,10,223.0,5,4.6160779872242435
2090,40000000,7,7,15,172.0,3,4.6160779872242435
2091,14900000,8,34,8,82.0,2,15.272209602725189
2092,24999999,19,34,10,133.1,4,15.272209602725189
2093,1393530,1,8,200,26.2,1,34.528357316746
2094,4833900,1,17,240,73.8,3,30.176210911455918
2095,3550000,5,6,184,40.0,1,24.958302292674457
2096,51000000,4,5,10,104.0,3,4.983212016825391
2097,45000000,3,6,5,85.6,2,4.887931508436116
2098,51000000,4,5,10,103.0,3,4.928011592402196
2099,39990000,5,6,10,92.0,2,4.928011592402196
2100,45000000,3,6,7,103.0,4,3.3153722636504352
2101,11500000,13,16,7,54.8,3,12.937705646199227
2102,13300000,1,17,9,74.0,3,10.53610528648238
2103,8000000,12,16,17,54.0,2,17.370920668651028
2104,56900000,2,2,17,190.0,5,7.886049919917672
2105,105299360,7,13,10,85.0,3,4.3192739448473105
2106,6450000,9,12,18,38.0,2,12.690153564180532
2107,6499000,7,9,5,44.8,2,17.280570207846452
2108,3350000,14,17,280,44.0,1,25.131607322654073
2109,2998000,12,14,168,40.0,1,25.137321187036193
2110,31000000,8,12,7,102.0,3,5.5919372846991875
2111,13000000,9,17,24,59.9,1,9.04431767223493
2112,3200000,12,17,120,42.0,1,30.419675364325588
2113,5384610,3,17,8,33.3,1,11.25399417770638
2114,5384610,4,17,8,33.3,1,11.25399417770638
2115,5462820,2,17,8,34.1,1,11.25399417770638
2116,5478840,3,17,8,34.2,1,11.25399417770638
2117,5478840,4,17,8,34.2,1,11.25399417770638
2118,5478840,5,17,8,34.2,1,11.25399417770638
2119,5510880,6,17,8,34.4,1,11.25399417770638
2120,5510880,7,17,8,34.4,1,11.25399417770638
2121,5510880,8,17,8,34.4,1,11.25399417770638
2122,5510880,9,17,8,34.4,1,11.25399417770638
2123,5510880,10,17,8,34.4,1,11.25399417770638
2124,5510880,12,17,8,34.4,1,11.25399417770638
2125,5510880,11,17,8,34.4,1,11.25399417770638
2126,5510880,13,17,8,34.4,1,11.25399417770638
2127,5510880,14,17,8,34.4,1,11.25399417770638
2128,5510880,15,17,8,34.4,1,11.25399417770638
2129,65000000,12,30,15,150.6,3,11.055347323279356
2130,16400000,6,16,7,69.0,2,7.820164045132099
2131,20500000,3,18,10,105.0,3,10.347790384668931
2132,19800000,7,9,5,84.0,3,4.607460429484955
2133,16900000,21,40,5,54.0,1,10.449671400750256
2134,19500000,7,16,10,95.0,3,7.7664481062872
2135,15100000,4,8,15,60.0,2,6.3493763077239525
2136,22400000,2,17,10,110.0,4,9.257293774530309
2137,8100000,3,9,10,44.0,2,9.132126887099066
2138,17000000,4,23,15,49.0,1,10.80045048488256
2139,5510880,16,17,8,34.4,1,11.25399417770638
2140,5510880,17,17,8,34.4,1,11.25399417770638
2141,5544150,2,17,8,34.5,1,11.25399417770638
2142,17500000,3,16,4,76.0,2,8.027038056616924
2143,4009200,4,4,240,66.8,2,59.51562934003447
2144,2397000,1,4,240,40.0,1,59.51562934003447
2145,2959200,1,4,240,49.3,1,59.43223441119175
2146,17500000,3,16,4,76.0,2,8.027038056616924
2147,3540210,2,17,136,44.5,1,24.770142281570667
2148,2801650,1,18,136,38.7,1,24.680796133706732
2149,4057690,2,18,136,56.1,2,24.51852689436371
2150,4117600,2,18,136,57.8,2,24.51852689436371
2151,2047280,7,8,200,38.2,1,34.528357316746
2152,1713968,2,8,200,31.7,1,34.528357316746
2153,2228392,8,8,200,39.7,1,34.528357316746
2154,2260138,5,8,200,48.0,2,34.528357316746
2155,2837644,4,8,200,58.2,2,34.528357316746
2156,2936658,5,8,200,60.1,2,34.528357316746
2157,12800000,13,31,12,69.0,2,6.958003697887916
2158,2813232,7,9,200,52.6,2,34.528357316746
2159,3057360,6,8,200,59.1,2,34.528357316746
2160,3030000,12,14,240,39.7,1,25.13529277687719
2161,45000000,2,8,9,100.0,3,1.0017610043422143
2162,3348260,1,14,120,40.7,1,25.621862279370422
2163,3275010,1,14,120,39.3,1,25.621862279370422
2164,3307280,1,14,120,38.3,1,25.621862279370422
2165,2245000,13,17,200,39.9,1,25.611322321499777
2166,278733600,11,12,7,282.0,4,3.889278839702861
2167,2100000,5,5,200,30.0,1,42.36377877078334
2168,6450000,4,12,14,45.5,2,17.7828157435732
2169,7200000,11,12,16,38.0,2,9.492834763716354
2170,7670000,3,12,16,45.0,2,11.627056291417897
2171,3881120,4,15,168,38.2,1,25.202657427417897
2172,4426240,7,17,104,53.2,2,24.672114658589464
2173,4050000,4,9,45,57.0,2,34.42644883278876
2174,3376657,2,6,200,40.0,1,25.131607322654073
2175,3675000,4,17,200,40.9,1,21.789004860733435
2176,5060000,6,9,280,69.6,2,25.119450067753462
2177,2786190,2,8,120,32.6,1,23.79749180787628
2178,3026260,4,8,120,28.2,1,23.79749180787628
2179,3367220,2,8,120,40.0,1,23.79749180787628
2180,2841900,4,8,120,30.5,1,23.79749180787628
2181,4231770,3,8,120,43.0,2,23.79749180787628
2182,5442210,3,8,120,56.2,3,23.79749180787628
2183,3545610,2,8,120,45.6,2,23.79749180787628
2184,4176260,6,8,120,48.5,2,23.79749180787628
2185,1875360,4,8,120,19.2,1,23.79749180787628
2186,3081590,7,8,120,34.5,2,23.79749180787628
2187,4797910,1,8,120,61.2,3,23.79749180787628
2188,3373840,1,8,120,40.7,2,23.79749180787628
2189,5436400,1,8,120,70.5,3,23.79749180787628
2190,3448450,4,8,120,34.4,1,23.79749180787628
2191,3161590,1,8,120,41.0,1,23.79749180787628
2192,2814590,2,8,120,29.2,1,23.79749180787628
2193,5235010,8,8,120,50.6,2,23.79749180787628
2194,4042600,4,8,120,46.6,2,23.79749180787628
2195,3016880,8,8,120,24.2,1,23.79749180787628
2196,2163830,1,8,120,22.3,1,23.79749180787628
2197,3506730,4,8,120,45.1,2,23.79749180787628
2198,3248540,6,8,120,36.9,1,23.79749180787628
2199,5050840,4,8,120,52.4,3,23.79749180787628
2200,3547150,4,8,120,34.5,1,23.79749180787628
2201,2811120,6,8,120,31.7,1,23.79749180787628
2202,4984390,2,8,120,52.9,2,23.79749180787628
2203,3282660,6,8,120,38.7,2,23.79749180787628
2204,3985810,3,17,160,54.0,2,24.42152424707895
2205,5300000,4,5,80,66.0,2,20.35567552621416
2206,4190000,9,9,160,50.0,2,34.46395393052954
2207,7500000,4,5,17,46.0,2,8.683296670349929
2208,6300000,1,14,8,34.8,1,11.57776113195779
2209,4159000,2,28,3,29.5,1,12.1167973959158
2210,12847000,3,31,7,88.6,3,7.648698868065846
2211,3750000,9,9,480,59.0,3,95.76426828451194
2212,9900000,10,17,22,63.0,2,11.552398848227924
2213,4815680,4,15,168,59.6,2,25.36275093763392
2214,6000000,3,15,80,54.0,1,20.545612075661904
2215,4800000,13,25,5,25.2,1,18.510560498414655
2216,3150000,4,17,30,35.4,1,39.78227789890183
2217,3625000,3,3,120,41.3,1,28.003188583963027
2218,2879000,2,16,120,35.6,1,22.10454868779049
2219,2900000,5,5,160,29.0,1,27.95295011746573
2220,8200000,2,11,120,49.0,2,21.168189774563224
2221,4900000,15,17,232,73.0,3,38.05071177275559
2222,4313000,10,17,120,55.1,2,22.10454868779049
2223,5500000,1,9,160,60.9,3,18.8516765784482
2224,13200000,2,22,15,59.0,2,11.51051802912321
2225,21500000,18,18,15,80.0,3,11.573227298848359
2226,18600000,14,22,20,77.0,3,11.452854153065024
2227,4500000,18,18,120,41.0,1,24.471477204213937
2228,18349999,2,18,7,71.0,2,4.674579250244192
2229,3650000,9,16,200,35.0,1,20.56600323839355
2230,82000000,12,33,11,153.0,4,6.394480202929105
2231,50000000,15,31,15,115.0,3,9.381777453241167
2232,2700000,5,5,232,34.0,1,37.537536935607605
2233,2687200,8,9,176,35.0,1,25.483755757717624
2234,3950000,16,17,120,62.0,2,31.462512804332842
2235,35000000,24,28,20,152.0,4,11.45190134295194
2236,2491000,1,3,120,31.3,1,28.003188583963027
2237,6900000,14,16,3,55.0,2,19.06211145440883
2238,8500000,1,14,7,63.0,3,9.938268467627342
2239,8500000,2,12,20,64.4,3,12.668060606549929
2240,4298120,17,17,96,39.3,1,22.63918349116336
2241,3302780,2,17,96,33.9,1,22.458290940759756
2242,3467310,9,17,96,35.2,1,22.458290940759756
2243,4074610,2,17,96,45.4,1,22.458290940759756
2244,3229650,9,17,96,32.3,1,22.458290940759756
2245,4110530,1,17,96,43.9,2,22.458290940759756
2246,4158700,5,17,96,45.7,1,22.458290940759756
2247,3346720,9,17,96,33.3,1,22.458290940759756
2248,4238130,8,17,96,47.3,2,22.534639235999418
2249,3887290,8,17,96,43.7,1,22.534639235999418
2250,3519860,1,17,96,40.6,1,22.534639235999418
2251,3386650,3,17,96,36.5,1,22.534639235999418
2252,3284240,3,17,96,35.6,1,22.534639235999418
2253,3830010,3,17,96,43.0,1,22.534639235999418
2254,2910490,17,17,96,26.7,1,22.534639235999418
2255,4296950,1,17,96,50.6,2,22.534639235999418
2256,3554960,13,17,96,38.1,1,22.534639235999418
2257,4159870,12,17,96,45.4,2,22.534639235999418
2258,4333720,2,17,96,50.2,2,22.534639235999418
2259,3381080,2,17,96,39.2,1,22.534639235999418
2260,3510020,8,17,96,40.2,1,22.534639235999418
2261,2246730,17,17,96,23.1,1,22.37002338421845
2262,2978100,2,17,96,30.0,1,22.37002338421845
2263,2857920,6,17,96,31.9,1,22.37002338421845
2264,3568050,12,17,96,35.6,1,22.37002338421845
2265,2520020,17,17,96,26.5,1,22.37002338421845
2266,3410260,2,17,96,34.8,1,22.37002338421845
2267,4114890,5,17,96,49.5,2,22.37002338421845
2268,4267250,2,17,96,44.9,2,22.37002338421845
2269,3000400,10,17,96,31.4,1,22.291229643088904
2270,4196670,13,17,96,46.0,2,22.291229643088904
2271,3112770,2,17,96,33.6,1,22.291229643088904
2272,2706580,6,17,96,27.5,1,22.291229643088904
2273,5500000,12,19,64,34.0,1,15.012080172543527
2274,5500000,5,19,64,34.2,1,15.094424785781516
2275,4995030,4,21,64,33.3,1,15.111279377618388
2276,3073990,8,17,120,36.7,1,21.7517835054515
2277,2463940,5,8,160,35.3,1,23.929456941619403
2278,2570440,6,8,160,35.9,1,23.929456941619403
2279,3618380,6,8,160,41.4,1,23.723650969449817
2280,2669350,7,8,160,37.1,1,23.99697808190756
2281,2593760,5,8,160,37.7,1,23.99697808190756
2282,3155820,6,8,160,44.7,1,23.99697808190756
2283,2873420,6,8,160,40.7,1,23.99697808190756
2284,3344080,1,8,160,44.2,1,24.060796765692125
2285,3499320,6,8,160,59.1,1,24.060796765692125
2286,2925300,7,8,160,40.1,1,24.060796765692125
2287,3136850,7,8,160,43.0,1,24.060796765692125
2288,2694280,5,8,160,38.6,1,24.060796765692125
2289,2387160,5,8,160,34.2,1,24.060796765692125
2290,2945560,5,8,160,42.2,1,24.060796765692125
2291,3154920,5,8,160,36.6,1,24.030705185848113
2292,3005430,1,8,160,42.6,1,23.930459698602824
2293,3159260,1,8,160,45.1,1,23.930459698602824
2294,2921100,1,8,160,42.0,1,23.930459698602824
2295,3604140,1,8,160,43.7,1,23.688764149157333
2296,3127820,3,8,160,36.4,1,23.688764149157333
2297,3256020,1,8,160,38.5,1,23.688764149157333
2298,2962400,7,8,160,36.8,2,23.688764149157333
2299,3091200,7,8,160,38.4,1,23.688764149157333
2300,3074100,5,8,160,33.0,1,23.688764149157333
2301,2057060,6,17,176,25.2,1,23.234306592736303
2302,2663500,13,17,176,35.0,1,23.234306592736303
2303,2028600,12,17,176,27.6,1,23.234306592736303
2304,3122570,12,17,176,42.1,1,23.234306592736303
2305,2932880,12,17,176,39.6,1,23.234306592736303
2306,2292710,8,17,176,30.0,1,23.234306592736303
2307,2093240,8,17,176,26.3,1,23.234306592736303
2308,2991320,2,17,176,44.0,1,23.234306592736303
2309,3094840,7,17,176,44.5,1,23.234306592736303
2310,2252930,16,17,176,29.5,1,23.234306592736303
2311,2149740,4,17,176,26.5,1,23.234306592736303
2312,3160840,13,17,176,43.2,1,23.234306592736303
2313,2556100,6,17,176,34.3,1,23.234306592736303
2314,2677530,6,17,176,35.9,1,23.234306592736303
2315,7190000,7,12,64,64.4,3,15.34346115125461
2316,4900000,2,4,7,21.0,1,4.498707246465372
2317,5350000,2,4,7,25.0,1,4.478755444599813
2318,24000000,23,48,80,75.0,2,12.039893110333715
